gene	32170378_EXO_S26	32161454_EXO_S20	32160526_EXO_S15	32152086_EXO_S7	32151130_EXO_S2	32151185_EXO_S4	32170440_EXO_S27	32152175_EXO_S9	32152337_EXO_S10	32151033_EXO_S1	32170273_EXO_S23	181023-190319_Brain_S29	32152088_EXO_S8	32151825_EXO_S6	32151151_EXO_S3	32170329_EXO_S24	32170337_EXO_S25	32160079_EXO_S13	32152347_EXO_S11	32160791_EXO_S16	32161000_EXO_S17	32160288_EXO_S14	32170032_EXO_S21	32170447_EXO_S28	32160018_EXO_S12	32170073_EXO_S22	32161249_EXO_S19	32151764_EXO_S5	32161037_EXO_S18
hsa-miR-197-3p	340.9494005834023	366.13509456208726	0.0	234.94233233660827	90.45347047133285	113.68252816568224	215.2357252999335	192.37949058325728	150.73663107397965	127.34845938042815	175.63775322752295	462.4406557804756	284.9847911177801	206.78165039327902	82.52138187948341	118.6387224832897	160.00869357872176	165.27411608216713	53.54264939737748	67.43770442054152	108.14862604629134	85.49935255615277	201.05997008950558	186.6517231908176	169.85463730555753	119.51324841321521	123.74788876068162	261.091408921833	0.0
hsa-miR-450a-2-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.456264599292125	0.0	0.0	0.0	0.0	2.859729842683538	123.45777345896822	0.0	0.0	14.91705186845398	7.053696585882604	0.0	0.0	0.0	0.0	21.500598433323063	0.0	0.0
hsa-miR-4756-3p	29.847422273294477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.991066599200877	0.9846745256822811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4251747680884228	5.479181848566372	0.0	0.0	0.0	0.0
hsa-miR-3167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.479181848566372	0.0	0.0	0.0	0.0
hsa-miR-3944-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6814937044875704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4659b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9846745256822811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3165	0.0	0.0	16.844658558771012	0.0	0.0	21.733424502262782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.992477339465347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-487a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.04092804830383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.204194434122147	0.0	0.0	0.0	0.0	0.0
hsa-miR-188-5p	0.0	0.0	0.0	31.6104228961982	0.0	0.0	0.0	13.482120633867087	8.164900849840564	0.0	0.0	0.0	25.081569626437282	0.0	0.0	5.604979014958568	0.0	0.0	0.0	0.0	0.0	5.343709534759548	0.0	0.0	0.0	0.0	7.166866144441021	0.0	0.0
hsa-miR-3163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.085328346690768	0.0	0.0	0.0	0.0	0.0	0.0	9.779019666033724	0.0	0.0	0.0	0.0	0.0
hsa-miR-6826-5p	0.0	0.0	16.844658558771012	0.0	0.0	0.0	0.22800394629230245	0.0	0.0	0.0	0.7168887886837672	1.8778148780345822	0.0	0.0	0.0	0.0	0.0	53.76386908697003	0.0	7.493078268949058	0.0	0.21374838139038194	0.0	0.4251747680884228	0.0	0.0	0.0	0.0	22.4799928064023
hsa-miR-365a-3p	12.053766687292	28.35225031321904	235.8252198227942	12.38786843229389	0.0	34.68988910938098	21.43237095147643	5.444702563677093	35.01486325989319	8.903599914309597	24.732663209589965	85.65135208994472	10.541529263285234	64.00384416934827	49.04969892326438	42.59784051368512	54.13060059365268	26.881934543485016	45.51125198777086	24.35250437408444	42.6534451863606	40.291569892087	15.813705512657743	36.77761743964857	0.0	33.42058621864394	29.14525565406015	50.93038694215128	0.0
hsa-miR-5010-5p	0.0	0.0	0.0	0.0	0.0	0.0	4.560078925846049	0.0	0.0	0.0	0.3584443943418836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4251747680884228	0.0	5.852452886214147	0.0	0.0	314.7198992896322
hsa-miR-5698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5185431013025803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21374838139038194	2.2591007875225344	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.493861181359845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.099640085614187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6516-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1496825783885198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.92221971709418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46615787088918686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5498200428070934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1226-3p	0.0	0.0	0.0	0.0	0.0	0.0	9.804169690569005	0.0	0.0	0.0	0.0	12.263280836144212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.700595902913351	0.0	0.0	517.0398345472529
hsa-miR-6869-5p	52.806977868136386	29.8187460190752	269.5145369403362	84.57923964117897	0.0	119.5338347624453	11.17219336832282	42.520534306811584	23.86663325338011	24.822157336863114	22.581996843538665	0.0	29.443581735382896	11.816094308187372	0.0	17.375434946371563	5.17474923914164	21.903798516913717	107.08529879475496	295.97659162348776	52.67583941047811	5.343709534759548	275.61029607774924	23.384612244863252	410.9386386424779	39.42705102291636	36.78991287479724	104.2024008701486	2315.439259059437
hsa-miR-6507-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31403464807079096	0.0	0.0	3.5256932403914605	0.0	0.0	0.421027458568793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47779107629606804	1.1708134929230178	0.0
hsa-miR-375-3p	988.408868357944	6884.219675190754	5019.708250513762	1642.033319094404	7780.754838602029	22946.316769677524	145.23851378819666	386.8331535717249	1331.8209424682243	485.65090441688704	1453.492019056338	113.3203794764951	983.2702295581572	3711.2382872965172	622.6996112232448	15391.45920771006	33542.72456811611	752.6941672175805	679.9916473466941	4578.270822327874	123.06567791474532	554.4633013266507	399.86083939148864	699.837668273544	1073.919642319009	3754.5025384244336	879.1355803847651	3788.752463098886	1258.879597158529
hsa-miR-412-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.37363752554738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-25-3p	1110.094513010606	773.820900790099	1179.126099113971	1178.1290046988465	973.0334493421047	1133.4816778872434	1024.421730691315	1231.539865593628	1046.991516668017	1131.5666072913468	1267.9373042520228	993.6323297485847	964.7316780951384	1005.352690721609	664.3813296215553	1117.8196482165704	1255.0582606405894	541.6211996909574	985.1847489117457	1064.0171141907663	979.8638446090707	847.5123322128644	973.6724394222124	920.0781981433469	509.56391191667257	1089.1722845080644	1301.5028918304893	752.8330759495005	786.7997482240805
hsa-miR-944	0.0	0.0	0.0	29.047415634344294	23.711103909961036	24.24112732944695	0.0	20.741724052103212	0.0	0.0	12.18710940762404	0.0	0.0	47.26437723274949	0.0	0.0	7.217413412487024	0.0	99.05390138514835	0.0	0.0	11.328664213690242	2.2591007875225344	0.4251747680884228	153.4170917598584	0.0	0.0	26.92871033722941	0.0
hsa-miR-4691-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46615787088918686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-943	0.0	0.0	218.98056126402318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.571232857130977	0.0	0.0	0.0	0.0	0.0	0.0	69.60544421659073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-941	0.0	54.74917301862987	0.0	0.0	36.00575038179268	15.882117905499724	0.0	0.0	12.875420570902428	0.0	6.8104434924957875	8.737587595752755	0.0	49.233726284114056	0.0	15.880773875715944	7.489768635599741	0.0	123.1480936139682	0.0	0.0	7.908690111444132	0.0	33.5888066789854	0.0	0.0	0.0	0.0	0.0
hsa-miR-510-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46615787088918686	0.0	0.0	0.4251747680884228	0.0	0.0	0.0	0.0	0.0
hsa-miR-940	0.0	0.0	0.0	0.0	0.0	0.0	8.892153905399795	0.0	0.0	0.0	0.0	26.634313066000708	0.0	0.0	0.0	2.055158972151475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-16-5p	493.24778602918695	683.224054961652	33.689317117542025	515.1644596326356	377.62128449197206	619.4025983144893	521.9010330630803	433.3291849885229	534.4869710164862	144.07643497700982	487.48437630496164	2676.3460742306356	612.2568662917275	425.3793950947454	200.83009773731425	540.0085893189527	807.079311157354	667.070227560554	578.2606134916768	618.1789571882973	490.3980801754245	714.3470906066564	679.9893370442828	340.4232643161305	536.9598211595045	475.38345373985084	483.3653055195221	686.0967068528885	1191.439618739322
hsa-miR-3154	0.0	0.0	286.3591954991072	0.0	0.0	0.0	0.22800394629230245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.916212771978785	0.0	0.4251747680884228	175.33381915412392	11.088858100195225	0.0	0.0	0.0
hsa-miR-3153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.93078268949058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548av-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0442950087029055	0.0	0.0	0.0	0.37366526766390457	0.9532432808945126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.560423450304551	0.0	0.0
hsa-miR-1306-5p	74.6185556832362	0.0	0.0	54.67748825288338	0.0	0.0	29.412509071707014	14.000663735169667	16.64383634775192	13.490302900469084	67.02910174193222	41.005345295857204	20.71955751749167	120.13029213323829	27.787812265540335	3.9234853104709977	0.0	143.3703175652534	0.0	0.0	12.586262514008045	15.817380222888264	2.2591007875225344	0.0	27.39590924283186	5.544429050097612	11.944776907401701	62.05311512491995	0.0
hsa-miR-422a	0.0	0.24441595097602622	0.0	0.8543357539513028	0.29272967790075355	0.0	0.11400197314615122	0.0	0.15701732403539548	0.0	0.1792221971709418	0.03832275261295066	0.0	0.0	0.2105137292843965	0.0	0.06808880577817947	0.0	5.354264939737749	0.0	0.23307893544459343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5689	44.77113340994172	1.9553276078082098	16.844658558771012	0.0	1.7563780674045213	0.8359009423947223	3.8760670869691416	40.96490500290384	0.31403464807079096	0.0	1.4337775773675343	0.0	0.0	1.9693490513645622	0.421027458568793	2.9893221413112365	0.0	1.9912544106285197	0.0	7.493078268949058	0.0	0.21374838139038194	2.2591007875225344	8.92867012985688	0.0	7.084548230680283	0.9555821525921361	79.61531751876522	44.9599856128046
hsa-miR-501-5p	67.73068900478363	40.57304786202035	0.0	0.0	0.0	36.77964146536778	65.6651365321831	40.446361901601264	25.436806493734064	0.0	0.0	5.288539860587191	33.07859182617091	97.48277804254583	66.1013109953005	33.62987408975141	44.39390136737301	0.0	0.0	0.0	46.61578708891869	64.55201117989535	0.0	55.69789461958339	0.0	50.20788528699505	13.855941212585973	133.47273819322405	0.0
hsa-miR-455-5p	0.0	0.0	0.0	0.0	0.0	0.0	14.592252562707356	0.0	0.0	0.0	0.0	1.3796190940662236	22.900563571964476	0.0	0.0	2.055158972151475	11.847452205403227	0.0	0.0	0.0	0.0	5.984954678930694	6.777302362567604	24.66013654912852	0.0	0.0	0.0	0.0	0.0
hsa-miR-5684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5365185365813092	0.0	0.0	0.0	4.857648479630759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-11181-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5185431013025803	0.31403464807079096	0.0	0.3584443943418836	0.0	0.3635010090788012	0.9846745256822811	0.0	0.0	0.0	0.0	0.0	3.746539134474529	0.0	0.0	85.84582992585631	0.0	0.0	0.0	0.47779107629606804	0.0	22.4799928064023
hsa-miR-5680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7366526766390455	6.536525354705229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3152-5p	0.0	0.0	16.844658558771012	0.0	0.0	0.0	0.22800394629230245	0.0	10.3631433863361	0.0	0.7168887886837672	0.0	0.0	0.0	0.0	0.0	1.7703089502326663	9.956272053142598	0.0	0.0	0.0	0.0	0.0	0.4251747680884228	0.0	0.0	0.0	0.0	0.0
hsa-miR-145-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283.9715968619644	0.0	0.0	0.0	0.18683263383195228	0.13617761155635894	49.78136026571299	0.0	0.0	0.0	0.21374838139038194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6737-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.746539134474529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-136-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.36779066150397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7024643905884025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-498-5p	0.0	0.0	0.0	0.0	0.0	0.0	5.4720947110152585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-936	0.0	0.0	16.844658558771012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.56272053142598	0.0	26.2257739413217	0.0	0.0	0.0	0.0	0.0	0.0	0.47779107629606804	0.0	0.0
hsa-miR-935	0.0	0.0	0.0	0.0	0.8781890337022606	0.0	0.0	9.333775823446445	0.0	0.0	0.0	63.46247832704629	0.0	7.877396205458249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0687419069519097	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548h-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08511100722272433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4666b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1077513937122863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1708134929230178	0.0
hsa-miR-3149	0.0	0.48883190195205245	33.689317117542025	0.8543357539513028	0.0	0.0	0.22800394629230245	0.0	0.0	0.0	0.0	2.1077513937122863	0.0	0.0	0.0	1.307828436823666	0.0	0.0	0.0	0.0	0.0	3.847470865026875	49.700217325495764	0.0	0.0	0.0	43.95677901923826	26.92871033722941	22.4799928064023
hsa-miR-892a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.50348986704401	0.0	26.1664407869575	0.0	0.0	0.0	0.0	0.0	10.894208924508716	0.0	0.0	0.0	0.0	8.336186874224895	0.0	25.085311317216945	0.0	4.3123337056314766	0.0	0.0	0.0
hsa-miR-934	120.53766687292001	51.327349704965506	0.0	37.59077317385732	0.0	106.15941968412974	28.0444853939532	49.261594623745125	91.07004794052936	0.0	66.67065734759035	0.0	0.0	57.1111224895723	0.0	8.407468522437853	17.703089502326662	59.73763231885559	2.6771324698688743	89.9169392273887	15.849367610232353	34.840986166632256	63.25482205063097	61.6503413728213	0.0	41.583217875732096	28.667464577764083	0.0	0.0
hsa-miR-4649-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.995721263108436	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.479181848566372	0.0	0.0	0.0	0.0
hsa-miR-10396a-5p	0.0	0.0	0.0	0.0	0.4390945168511303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.23999640320115
hsa-miR-128-1-5p	0.0	0.0	0.0	0.0	0.0	0.0	8.664149959107492	17.63046544428773	0.0	0.0	0.0	85.95793411084833	16.357545408546052	0.0	0.0	0.0	0.0	39.82508821257039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.174166702766755	0.0
hsa-miR-6728-5p	0.0	0.0	606.4077081157565	0.0	0.0	1.6718018847894447	0.0	0.0	0.31403464807079096	0.0	0.0	0.0	0.0	0.9846745256822811	0.0	0.0	0.27235522311271787	1.9912544106285197	0.0	0.0	0.0	0.0	0.0	0.4251747680884228	0.0	0.0	0.47779107629606804	0.0	0.0
hsa-miR-3146	0.0	13.687293254657469	0.0	39.29944468175993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13617761155635894	0.0	0.0	119.88925230318493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-188-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.41763197592668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1250-5p	0.0	0.0	0.0	0.0	70.25512269618085	0.0	0.0	0.0	0.0	0.0	0.0	30.045038048553316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46615787088918686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.978644282622473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.88642406065672	0.3584443943418836	0.0	0.0	0.9846745256822811	0.0	0.0	0.0	294.7056527730209	0.0	0.0	14.91705186845398	2.992477339465347	45.18201575045069	0.0	175.33381915412392	0.0	51.12364516367928	1.1708134929230178	22.4799928064023
hsa-miR-196a-5p	212.37588925228764	397.9091681889707	362.1601590135768	783.1411077886943	68.49874462877632	58.51306596763057	463.00001360423545	360.3874554052933	393.6947704647482	252.89821170746043	542.6848130336117	0.03832275261295066	810.4860832427003	925.26582929945	869.0708457290834	400.1955016680418	472.17317180308186	1096.5174287861048	131.17949102357483	116.1427131687104	529.5553413301162	294.2602717140925	541.4311554095675	858.4278567705255	0.0	433.2355254979051	211.0243920307634	854.6938498338031	561.9998201600575
hsa-miR-5010-3p	0.0	0.0	0.0	0.0	0.0	0.0	5.0160868184306535	0.0	0.0	0.0	0.0	16.095556097439278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3692-5p	0.0	0.0	589.5630495569854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-2053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18683263383195228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7850-5p	0.0	0.0	185.29124414648115	0.0	0.0	0.0	4.788082872138351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5001-5p	0.0	0.0	0.0	0.0	0.8781890337022606	0.0	0.0	0.0	0.6280692961415819	0.5396121160187634	0.0	0.0	0.0	88.6207073114053	36.20836143691619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2591007875225344	0.0	5.479181848566372	0.30802383611653406	0.0	0.0	22.4799928064023
hsa-miR-6869-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.188384457639735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6507-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6095556097439276	0.0	0.0	0.0	0.0	0.0	0.0	2.6771324698688743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3616-3p	0.0	0.0	0.0	0.0	0.8781890337022606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-138-1-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.276344564314183	0.0	0.0	34.52425160264102	3.9234853104709977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-412-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.199047660304856	0.0
hsa-miR-891b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3584443943418836	4.752021324005882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4691-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4946610706556183	0.0	0.0	0.0	93.66347836186323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.387697755468755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.97616911012026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3134	0.0	0.0	0.0	0.0	0.0	0.0	0.22800394629230245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9912544106285197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.17505045394006	0.9846745256822811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3131	0.0	0.0	16.844658558771012	0.0	0.8781890337022606	0.0	0.0	0.0	0.31403464807079096	0.0	0.0	0.0	0.0	0.0	0.0	4.670815845798807	0.0	0.0	0.0	0.0	0.0	0.21374838139038194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1306-3p	18.367644475873526	0.0	252.66987838156518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.619010905850615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.55735865864244	0.0	0.0	314.7198992896322
hsa-miR-501-3p	754.2214012905566	678.4986799094488	16.844658558771012	1167.876975651431	427.67805941300094	685.4387727636723	672.4596389314307	850.669957686883	576.4105965339368	443.1114826040746	709.7199007969294	149.31821843092675	526.1677106415647	978.6023661072404	1118.8804711465673	680.4444524159702	411.0748167514622	475.9098041402162	934.3192319842371	518.8956701247223	1151.4876340747733	773.0566460285481	1155.5300528177763	1340.6469062441452	909.5441868620178	803.9422122641538	802.2112171010982	458.17834689720763	1258.879597158529
hsa-miR-455-3p	331.76557834546554	6.843646627328734	0.0	120.4613413071337	0.0	63.528471621998904	122.43811915896642	94.37484443706961	58.724479189237904	85.25871433096461	137.2842030329414	59.47691205529942	188.29352270281902	113.23757045346233	66.52233845386928	117.70455931412994	45.61949987138024	145.36157197588193	53.54264939737748	0.0	88.10383759805632	63.9107660357242	0.0	79.08250686444664	0.0	88.09481712932873	67.36854175774559	106.54402785599463	382.15987770883913
