gene	32160965_EXO_S9	32160622_EXO_S5	32161245_EXO_S17	32170434_EXO_S28	32160340_EXO_S2	32161045_EXO_S12	32170383_EXO_S25	32170272_EXO_S24	32160628_EXO_S6	32161104_EXO_S15	32161237_EXO_S16	32170016_EXO_S20	181004-190521_Brain_S35	32161013_EXO_S11	32170385_EXO_S26	32150161_EXO_S32	32160612_EXO_S4	32161253_EXO_S18	32170268_EXO_S22	32170269_EXO_S23	32150116_EXO_S31	32161004_EXO_S10	32161392_EXO_S19	32160765_EXO_S8	32170450_EXO_S29	32160373_EXO_S3	32160284_EXO_S1	32170409_EXO_S27	32170083_EXO_S21	32161065_EXO_S14	32150978_EXO_S34	32161046_EXO_S13	32160670_EXO_S7	32170652_EXO_S30	32150704_EXO_S33
hsa-miR-4748	0.0	6.045420452947082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.27924983530258	4.5027471582037	0.0	0.0	0.0	0.0	0.0	78.16885894784716	0.0	0.0	0.8521662064969151	0.0	5.298546608665243	0.0	0.23485888269174582	0.0
hsa-miR-6726-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.537203380916408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9297487820872998	0.0	0.0	0.0	1.5721235248895975	0.0	0.0	0.0	7.785875087869162	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6891-5p	0.0	0.0	0.0	0.0	0.0	4.278294500680249	13.306112828233289	0.0	0.0	0.0	0.0	1.466738047918332	0.0	0.691303334916418	9.17115671214032	0.0	4.943043778067221	10.199317851077906	30.35495055515832	17.11142101795844	8.04061992536375	0.45087248334251606	0.0	100.18785222291798	0.5240411749631992	0.0	0.0	0.0	0.0	0.0	311.91515907673113	31.791279651991456	22.9837504884047	0.0	0.0
hsa-miR-4638-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7181890337381622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.55856668826007	0.0	0.0	0.0	0.0	0.0	0.45087248334251606	0.0	0.0	0.0	0.0	31.978169569573836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4741	7.653656725842189	0.0	10.898778682860799	0.0	0.0	0.3889358636982045	0.9504366305880921	0.0	0.0	2.3083546279047757	0.0	1.100053535938749	0.0	0.691303334916418	0.0	0.0	0.0	0.0	0.0	4.27785525448961	0.0	0.0	13.364933977226153	0.0	3.6682882247423945	0.0	0.0	0.0	1.1122678696955945	0.0	202.74485339987524	79.47819912997865	0.0	0.0	0.0
hsa-miR-6717-5p	1.2756094543070315	3.627252271768249	0.0	2.735674979926985	0.0	10.890204183549725	2.8513098917642763	0.7766254382109035	4.931270418541576	0.0	0.935096364018053	0.0	0.0	3.45651667458209	1.5285261186900532	4.243245460434565	2.4715218890336104	0.4636053568671775	0.0	0.0	3.2162479701455	1.3526174500275483	0.0	3.578137579389928	0.0	0.0	0.0	0.0	8.898142957564756	0.0	46.787273861509675	5.298546608665243	45.9675009768094	0.23485888269174582	11.945187242869547
hsa-miR-585-3p	0.0	0.0	0.0	0.0	0.0	0.0	5.702619783528553	8.93119253942539	0.0	0.0	0.0	0.0	2.8165610311395164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-223-3p	1159.5289939650916	371.5918438411473	11.625363928384852	43.77079967883176	12.413189340336986	1.1668075910946134	246.16308732231585	610.8159071528756	215.74308081119398	5050.679925855649	50.02765547496583	244.94525400236145	152.4767916240343	44.243413434650755	42.79873132332149	5644.930877531449	207.60783867882327	9677.298219245464	546.3891099928497	367.8955518861064	277.8838246205712	57.26080538449954	271.75365753693177	50.09392611145899	622.5609158562806	1054.4008184655859	106.59389856524612	65.9231994726144	8539.992703522776	15643.21505266387	15.595757953836557	121.86657199930059	2045.553793468018	5.6366131846019	14.004702284743606
hsa-miR-3658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.61211830836492	0.0	0.0	17.81991196963487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.454977992408717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.14088916718849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-891a-5p	261.49993813294145	149.52339920289117	3.632926227620266	155.47752802585032	198.61102944539178	369.87800637699246	289.8831723293681	34.94814471949066	576.9586389693644	4.6167092558095515	503.0818438417125	42.53540338963163	3.3381464072764637	95.39986021846569	175.78050364935612	0.0	336.126976908571	1210.0099814233333	131.5381190723527	34.22284203591688	473.4317012054176	250.2342282550964	628.1518969296292	422.2202343680115	238.96277578321883	62.63767238409421	170.5502377043938	395.5391968356864	137.92121584225373	28.121484814398197	140.36182158452903	423.88372869321944	0.0	233.91944716097882	145.40176195630863
hsa-miR-3654	0.0	0.0	0.0	0.0	0.0	0.0	0.9504366305880921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4935999560512006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-214-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4868130177278176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-576-5p	26.78779854044766	21.763513630609495	0.0	6.839187449817462	24.826378680673972	6.611909682869476	0.0	33.0065811239634	0.0	27.70025553485731	28.987987284559644	10.267166335428325	7.267422907508134	23.504313387158213	16.813787305590587	5.657660613912753	7.414565667100831	0.0	20.23663370343888	0.0	15.116365459683848	0.0	0.0	0.0	5.764452924595191	0.0	0.0	0.0	30.031232481781053	0.0	0.0	0.0	0.0	4.932036536526662	11.533284234494735
hsa-miR-29b-3p	374.1787732633959	342.7081683437334	345.1279916239253	417.4943983255237	185.65340197609262	259.6795116625011	336.4545672281846	236.54716472173763	293.4105899032238	454.7458616972408	235.17673555054034	203.02099146602907	469.75717592813925	259.23875059365673	250.67828346516873	189.06015884825115	296.58262668403324	185.90574810373818	371.0049512297128	329.3948545956999	150.30598847146638	288.85897099477194	259.8737162238419	292.21456898351073	252.06380515729884	0.0	574.4226756016039	271.01759783185923	360.00403382480744	482.46810057833676	197.5462674152631	356.76880498345975	766.1250162801565	165.30151026787374	197.30154101153497
hsa-miR-3652	0.0	0.0	0.0	0.9118916599756617	0.0	0.777871727396409	1.9008732611761843	0.0	2.465635209270788	0.0	0.4675481820090265	0.0	0.0	0.0	0.0	21.216227302172825	4.943043778067221	5.099658925538953	0.0	21.389276272448047	0.0	0.0	0.0	28.625100635119423	0.0	0.0	0.0	0.0	0.0	0.8521662064969151	15.595757953836557	0.0	22.9837504884047	0.0	0.411903008374812
hsa-miR-3651	0.0	0.0	0.0	0.0	0.6533257547545782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27785525448961	0.0	0.0	0.0	0.0	0.0	0.0	39.08442947392358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-16-1-3p	0.0	6.045420452947082	0.0	1.8237833199513234	0.0	0.0	0.0	0.0	0.0	36.93367404647641	20.10457182638814	1.466738047918332	0.0	27.65213339665672	0.0	26.873887916085575	0.0	0.0	40.47326740687776	4.27785525448961	2.8946231731309497	16.231409400330577	0.0	10.734412738169784	0.0	187.91301715228263	0.0	0.0	0.0	17.043324129938302	0.0	5.298546608665243	0.0	0.0	7.414254150746616
hsa-miR-520d-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.591280037994032	0.0	0.0	0.0	0.0	23.60940598734536	0.0	0.0	0.09017449666850322	44.549779924087176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3650	0.0	0.0	0.0	0.0	0.0	0.0	9.504366305880922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-200b-3p	13616.493120000407	12203.28572631898	26204.29687982498	19538.41867955352	12662.433115775857	13252.60061965262	15426.061732760028	14003.139120021247	9319.484682241262	25495.77686520825	14072.031408016675	12981.915119869167	32.99896813026421	13205.967606908333	23627.192479651498	8785.639725829766	14412.679895899499	11277.66391115096	15418.628495878473	15866.56513890196	11290.960123992792	8373.378324395537	14576.687991161323	11215.67224259773	16345.89232945211	17037.446888473623	14555.396849084356	12720.430698236554	16036.122011336234	21898.115008351226	9856.519026824704	11450.15922132559	5102.392608425843	12154.769185387267	10576.433546040047
hsa-miR-4727-5p	0.0	0.0	0.0	0.45594582998783084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3681-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9388536770465054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6806-5p	0.0	0.40302803019647215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.47819912997865	0.0	0.0	0.0
hsa-miR-6858-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.465635209270788	2.3083546279047757	0.0	0.0	0.3824959425004281	0.691303334916418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5531299521748707	0.0	0.0	0.0	15.595757953836557	21.19418643466097	0.0	0.0	0.0
hsa-miR-3605-3p	14.031703997377345	22.972597721198913	0.0	25.532966479318528	0.0	19.835729048608428	21.860042503526117	28.346828494697977	117.11767244036244	0.0	7.94831909415345	28.96807644638706	28.096065594576903	141.7171836578657	15.285261186900533	128.71177896651514	24.715218890336104	18.5442142746871	26.98217827125184	68.44568407183375	50.8167179282989	64.02389263463728	26.729867954452306	60.82833884962877	20.43760582356477	0.0	0.0	0.0	0.0	40.05181170535501	0.0	31.791279651991456	0.0	24.425323799941566	19.359441393616162
hsa-miR-4739	26.78779854044766	0.40302803019647215	0.0	0.45594582998783084	5.879931792791204	14.001691093135362	0.0	0.0	0.0	0.0	0.4675481820090265	3.300160607816247	0.0	0.0	24.45641789904085	25.459472762607387	0.0	0.927210713734355	37.10049512297128	248.11560476039733	18.975863023858448	0.0	66.82466988613076	121.65667769925754	3.6682882247423945	20.879224128031403	46.19068937827332	107.12519914299841	17.796285915129513	0.0	187.1490954460387	42.38837286932194	0.0	2.1137299442257125	0.0
hsa-miR-4737	0.0	0.0	0.0	0.0	0.6533257547545782	0.0	0.0	0.0	0.0	25.391900906952532	0.0	0.0	0.0	0.0	0.0	0.0	2.4715218890336104	0.0	0.0	4.27785525448961	0.0	0.0	0.0	0.0	5.240411749631992	0.0	0.0	16.4807998681536	0.0	0.0	0.0	0.0	22.9837504884047	0.0	0.0
hsa-miR-4736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3477235840912983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32162479701455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.459482306042728	0.0	0.0	90.07529234730913	620.5612631869269	0.0	0.0
hsa-miR-4734	29.339017449061725	0.0	7.265852455240532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.121706717325377	4.58557835607016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.454977992408717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6849-5p	0.0	0.0	0.0	0.0	0.0	1.9446793184910223	14.25654945882138	0.0	0.0	16.15848239533343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.909955984817435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.411903008374812
hsa-miR-4680-3p	36.99267417490391	0.0	9.445608191812692	0.0	0.6533257547545782	4.278294500680249	3.8017465223523685	0.38831271910545173	19.725081674166304	0.0	13.091349096252742	5.133583167714162	0.0	0.691303334916418	0.0	42.43245460434565	0.0	7.881291066742017	0.0	8.55571050897922	10.9352430984947	9.919194633535353	93.55453784058307	0.0	6.81253527452159	208.79224128031402	46.19068937827332	0.0	25.582161002998674	0.0	0.0	63.58255930398291	0.0	0.0	0.0
hsa-let-7e-5p	10681.31576563993	10693.596462273686	7975.65358159298	9665.322082414034	6682.651370132997	8520.450377358542	9137.767056852585	8457.696953505505	8994.431773819062	7340.64466189145	7679.9308527408675	9078.295699279588	10113.159106431523	10452.794466992456	8154.941597564548	10524.828172132437	7829.987304615896	7650.763303039814	8540.983680279176	7050.2619473367495	8885.056550752017	11257.436765885664	7474.71057492976	10046.813966663687	8293.999676142555	7274.6696732749415	9189.28233881226	10078.466919372264	7007.102201103963	6960.919657770051	9189.800374298191	8754.082088616424	5016.2035440943255	11607.21135765031	11936.63339039563
hsa-miR-7112-5p	0.0	0.0	0.0	0.0	0.6533257547545782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0480823499263985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1471	0.0	0.0	0.0	0.9118916599756617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.691303334916418	0.0	1.4144151534781884	0.0	6.490474996140485	0.0	0.0	2.5729983761164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.232817604635394	2.3083546279047757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.778552544896094	0.0	0.45087248334251606	0.0	0.0	0.0	0.0	0.0	0.0	3.336803609086784	0.0	0.0	5.298546608665243	0.0	0.0	0.0
hsa-miR-371a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.232817604635394	0.0	0.0	0.0	0.41726830090955797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8521662064969151	0.0	58.28401269531767	0.0	0.0	0.0
hsa-miR-3648	3.8268283629210944	1.2090840905894165	0.7265852455240532	0.0	0.0	0.0	6.653056414116644	1.1649381573163553	46.847068976144975	6.925063883714327	11.688704550225662	2.566791583857081	0.3129512256821685	1.382606669832836	1.5285261186900532	1.4144151534781884	64.25956911487387	1.85442142746871	64.08267339422312	21.389276272448047	0.32162479701455	0.9017449666850321	102.4644938254005	14.312550317559712	1.5721235248895975	0.0	0.0	0.0	1.1122678696955945	3.4086648259876604	46.787273861509675	5.298546608665243	0.0	6.5760487153688825	1.2357090251244358
hsa-miR-3646	0.0	0.0	0.7265852455240532	4.103512469890478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4144151534781884	0.0	0.0	0.0	0.0	0.0	0.45087248334251606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4671-5p	7.653656725842189	15.718093177662412	5.812681964192426	0.0	0.0	3.5004227732838404	10.454802936469013	6.989628943898131	0.0	0.0	6.078126366117345	0.0	0.0	14.517370033244779	10.699682830830373	0.0	27.186740779369714	2.3180267843358875	23.60940598734536	0.0	0.0	0.0	98.00951583299178	0.0	1.5721235248895975	0.0	46.19068937827332	32.9615997363072	26.69442887269427	0.8521662064969151	0.0	47.68691947798719	459.67500976809396	0.0	5.766642117247367
hsa-miR-6750-5p	0.0	0.0	0.0	0.0	9.799886321318674	0.0	0.0	0.0	0.0	0.0	13.55889727826177	0.0	0.41726830090955797	0.0	0.0	0.0	29.658262668403324	0.0	0.0	0.0	0.0	0.0	0.0	60.82833884962877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.597093217330485	0.0	0.0	0.0
hsa-miR-376c-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.659752629265421	0.0	0.0	0.0	0.0	81.64549754463684	0.0	0.0	0.0	0.0	5.56326428240613	0.0	0.0	3.53787276716005	8.566577183507805	0.0	0.0	3.144247049779195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1249-3p	0.0	10.478728785108276	14.531704910481064	5.47134995985397	0.0	5.834037955473067	0.0	15.53250876421807	0.0	53.09215644180984	18.70192728036106	6.600321215632494	154.04154775244515	20.047796712576123	27.51347013642096	9.900906074347319	0.0	11.590133921679438	13.49108913562592	25.667131526937656	0.0	10.820939600220386	13.364933977226153	0.0	14.673152898969578	0.0	0.0	0.0	0.0	17.895490336435216	77.97878976918278	0.0	0.0	0.0	9.061866184245863
hsa-miR-7155-5p	0.0	0.40302803019647215	0.0	0.45594582998783084	0.0	0.0	0.9504366305880921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.41679942866561	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-2681-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3213496195469334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5582-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.411903008374812
hsa-miR-4760-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1649381573163553	0.0	0.0	0.0	0.0	0.0	22.121706717325377	0.0	0.0	0.0	0.0	23.60940598734536	0.0	0.0	0.0	84.64458185576564	0.0	0.0	156.59418096023552	0.0	0.0	0.0	0.0	0.0	37.0898262606567	22.9837504884047	5.871472067293645	0.0
hsa-miR-519a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6954471681825966	0.0	0.0	0.0	2.4715218890336104	0.0	0.0	47.0564077993857	0.0	0.0	5.197474324476837	0.0	2.096164699852797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.92463754228634	0.0
hsa-miR-198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45087248334251606	4.454977992408717	0.0	0.5240411749631992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6793-5p	0.0	0.0	22.52414261124565	7.2951332798052935	0.0	0.0	0.0	3.4948144719490655	0.0	9.233418511619103	0.0	0.0	0.0	0.0	9.17115671214032	28.288303069563764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.50946909132254	0.0	0.0	0.8521662064969151	0.0	0.0	22.9837504884047	0.0	0.823806016749624
hsa-miR-4729	0.0	0.0	2.906340982096213	0.0	0.0	0.0	0.9504366305880921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7849-3p	0.0	0.0	0.0	0.0	0.0	1.9446793184910223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.75673506821048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5721235248895975	0.0	0.0	32.9615997363072	0.0	0.0	296.3194011228946	0.0	0.0	0.0	0.0
hsa-miR-1469	283.18529885616095	50.78153180475549	95.18266716365098	89.36538267761485	3.266628773772891	46.67230364378454	71.28274729410691	32.61826840485794	182.45700548603833	327.78635716247817	56.573330023092204	34.835028638060386	0.0	100.93028689779703	131.4532462073446	230.54967001694467	234.79457945819297	75.10406781248275	458.69703061128126	603.1775908830349	15.437990256698399	120.3829530524518	721.7064347702122	694.158690401646	55.548364546099116	563.7390514568478	458.3537638305583	972.3671922210625	103.4409118816903	61.35596686777789	3368.6837180286966	900.7529234730913	4688.685099634558	29.82707810185172	18.94753838524135
hsa-miR-6891-3p	0.0	2.418168181178833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4675481820090265	0.0	0.5911300929552071	0.0	0.0	0.0	42.015872113571376	9.735712494210727	0.0	0.0	0.0	0.0	0.0	67.98461400840863	0.0	0.0	0.0	0.0	0.0	0.0	15.595757953836557	0.0	0.0	0.0	0.0
hsa-miR-4638-3p	8.92926618014922	0.0	0.7265852455240532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.033529631775413	0.41726830090955797	0.0	4.58557835607016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4721	0.0	2.418168181178833	8.71902294628864	5.015404129866139	4.573280283282047	8.167653137662294	5.702619783528553	0.0	0.0	0.0	0.0	2.200107071877498	0.0	18.665190042743287	3.0570522373801063	4.243245460434565	24.715218890336104	0.0	0.0	0.0	0.0	0.0	8.909955984817435	0.0	2.620205874815996	177.47340508826693	0.0	104.3783991649728	4.449071478782378	0.8521662064969151	0.0	0.0	436.6912592796893	0.0	0.0
hsa-miR-524-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09017449666850322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3184-3p	0.0	0.0	0.0	0.0	0.0	1.1668075910946134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.899976703077614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23485888269174582	0.0
hsa-miR-6882-5p	0.0	0.40302803019647215	0.0	0.0	0.0	4.667230364378454	0.0	0.0	0.0	0.0	13.55889727826177	3.66684511979583	3.3381464072764637	0.0	0.0	0.0	2.4715218890336104	0.0	26.98217827125184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1122678696955945	0.0	0.0	0.0	0.0	0.23485888269174582	0.0
hsa-miR-3150b-5p	0.0	0.8060560603929443	0.0	1.3678374899634924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9540803530076625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10392-5p	1.2756094543070315	0.0	0.0	0.0	6.533257547545782	0.3889358636982045	0.0	0.0	0.0	2.3083546279047757	5.143030002099292	1.833422559897915	0.0	0.691303334916418	36.68462684856128	9.900906074347319	4.943043778067221	0.0	10.11831685171944	4.27785525448961	0.32162479701455	1.3526174500275483	4.454977992408717	78.71902674657841	0.0	73.0772844481099	3.5531299521748707	38.455199692358406	31.143500351476646	0.0	31.191515907673114	137.7622118252963	0.0	0.0	0.823806016749624
hsa-miR-23a-5p	8.92926618014922	10.478728785108276	16.711460647053226	7.2951332798052935	29.399658963956018	14.001691093135362	9.504366305880922	5.4363780674763245	28.354804906614063	27.70025553485731	14.493993642279822	2.933476095836664	1.7038455620473616	29.034740066489558	0.0	83.45049405521311	9.886087556134441	29.67074283949936	33.7277228390648	0.0	9.97036870745105	9.468322150192838	75.7346258709482	46.51578853206906	6.28849409955839	135.7149568322041	3.5531299521748707	0.0	21.133089524216295	0.0	93.57454772301935	0.0	0.0	18.55385173264792	32.540337661610145
hsa-miR-576-3p	0.0	0.0	0.0	0.0	0.0	3.8893586369820445	0.0	0.0	0.0	0.0	0.0	8.800428287509993	3.685869991367762	6.221730014247762	6.114104474760213	0.0	0.0	8.808501780476373	0.0	0.0	3.8594975641745997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.796285915129513	0.0	0.0	0.0	22.9837504884047	0.9394355307669833	16.88802334336729
hsa-miR-214-3p	0.0	0.0	0.0	0.0	0.6533257547545782	0.0	0.0	0.0	0.0	0.0	0.4675481820090265	13.200642431264988	39.43185443595323	0.0	0.0	0.0	0.0	0.4636053568671775	16.8638614195324	0.0	0.0	34.26630873403122	0.0	0.0	0.0	0.0	0.0	0.0	6.673607218173568	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4727-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.200107071877498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0772844481099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.064217326617666
hsa-miR-3681-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5095087062300178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.298546608665243	0.0	0.0	0.0
hsa-miR-205-5p	1283.2631110328737	247.05618251043742	969.2647175290871	1247.0118450167174	1385.7039258344603	1151.6390924103835	893.4104327528065	762.6461803231073	1379.5228995870061	1530.4391183008663	157.0961891550329	649.3982707158415	0.4868130177278176	426.5341576434299	2630.593450265582	1531.811611216878	3348.912159640542	606.3958067822682	1855.024756148564	551.8433278291595	2703.578043704307	300.2810739061157	917.7254664361958	1495.6615081849898	2251.804928816867	2599.4634039399098	3048.585498966039	911.9375927044993	2510.388581902957	1620.8201247571326	1715.5333749220213	556.3473939098506	6872.141396033005	190.00083609762237	238.07993884064132
hsa-miR-4719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3477235840912983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
