gene	32160009_EXO_S30	32152260_EXO_S26	32152408_EXO_S29	32160078_EXO_S32	32150179_EXO_S2	32160080_EXO_S33	32150313_EXO_S5	32151181_EXO_S16	32151178_EXO_S15	32152087_EXO_S24	32151988_EXO_S22	32160019_EXO_S31	32152030_EXO_S23	32151021_EXO_S13	32150156_EXO_S1	32151970_EXO_S21	32151029_EXO_S14	32150829_EXO_S9	32150792_EXO_S8	181003-190524_Brain_S35	32151754_EXO_S20	32150309_EXO_S4	32160185_EXO_S34	32151018_EXO_S12	32151480_EXO_S17	32150697_EXO_S7	32152351_EXO_S28	32150318_EXO_S6	32152200_EXO_S25	32150274_EXO_S3	32151489_EXO_S18	32150882_EXO_S11	32151625_EXO_S19	32150835_EXO_S10	32152348_EXO_S27
hsa-miR-1285-3p	0.0	0.0	0.0	0.0	1.2561496375694257	0.0	0.0	11.49875680748516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4725947614524775	0.0	0.0	0.0	0.0	0.7280394189663004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.911673683494903	0.0	0.0
hsa-miR-3675-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.55670667701153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-668-3p	10.178790454330311	0.8016244117078848	0.0	0.0	1.2561496375694257	0.0	0.0	15.0368358251729	0.31454414375422274	0.0	0.35166232539525966	17.046374662268704	0.0	0.0	0.0	150.82056911966384	0.0	0.0	0.0	74.51244072234061	0.0	0.0	0.0	2.764179550046853	0.3640197094831502	0.0	0.0	0.0	1.2719442176143925	70.73207699691811	0.9021785808370052	1.5757510817531175	0.0	2.0568217578832835	0.7013050585835181
hsa-miR-216a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.527800240697861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4458	0.0	0.8016244117078848	0.0	0.0	0.0	0.0	0.0	7.0761580353754825	0.0	0.0	0.0	2.130796832783588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.25917552348554	0.0	0.0	0.0	0.0	0.0	0.0	0.19691448393853228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35166232539525966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.866423729329542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-659-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1454414375422277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.468729250876558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4454	10.178790454330311	49.70071352588886	0.0	281.58815720664546	84.16202571715152	7.24470854537522	162.6629883142909	50.41762600205031	45.92344498811652	73.02268267080461	7.384908833300452	19.887437105980155	84.51835104697108	112.62482266362669	128.21997584501102	7.014910191612272	61.238498255438564	58.125066980057646	18.10258657102904	4.1352041627091785	42.99273597056973	125.76941287878788	101.45707975306908	71.86866830121818	17.83696576467436	128.1888498841581	145.62338416081886	52.53192456415632	44.518047616503736	10.104582428131158	46.01110762268727	1.5757510817531175	110.67966840765456	27.76709373142433	89.06574244010679
hsa-miR-1193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.059350683012646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4451	259.55915658542295	16.032488234157697	2275.0971656081147	0.0	0.0	19.31922278766725	123.6238711188611	21.22847410612645	6.290882875084455	91.27835333850577	18.98976557134402	7.8129217202064885	52.82396940435692	18.70717393395833	66.17805204903794	0.0	0.22639001203489303	43.59380023504323	0.0	5.395456859915785	0.5809829185212126	9.247750946969695	85.84829825259692	44.226872800749646	0.0	6.39421816524304	0.0	0.0	0.0	10.104582428131158	27.065357425110157	0.0	0.0	0.0	17.88327899387971
hsa-miR-4450	0.0	0.0	0.0	382.15535620901886	0.0	0.0	0.0	0.0	0.31454414375422274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6753-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7574188353765807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7106-5p	0.0	28.05685440977597	0.0	20.113439800474676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.454574063066268	0.0
hsa-miR-152-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2623563271163629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3284263157497168	0.0	0.0
hsa-miR-10b-3p	0.0	116.23553969764329	0.0	0.0	200.35586719232342	144.8941709075044	0.0	160.0980755503703	270.1934194848774	0.0	212.40404453873683	247.17243260289618	0.0	214.55983165070575	143.3857794395822	101.71619777837795	172.84877418864082	336.0355434784583	185.22356694415222	0.039382896787706456	160.9322684303759	122.99508759469695	507.2853987653454	93.98210470159299	174.36544084242897	129.40679620134722	120.2975782198069	248.95564249969735	131.01025441428243	191.987066134492	146.15293009559485	96.12081598694017	112.65022630215286	156.31845359912955	207.58629734072136
hsa-miR-4711-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7013050585835181
hsa-miR-514b-5p	0.0	0.0	0.0	341.9284766080695	20.726469019895525	0.0	0.0	0.0	5.032706300067564	164.3010360093104	0.0	72.44709231464199	190.1662898556849	22.906743592602037	132.3561040980759	0.0	9.734770517500401	150.76189247952453	0.0	0.5119776582401839	0.0	16.645951704545453	0.0	0.0	0.0	3.9583255308647387	50.65161188202396	39.96994260316242	0.0	0.0	0.0	179.6356233198554	0.0	16.454574063066268	51.89657433518034
hsa-miR-4665-5p	0.0	0.8016244117078848	0.0	0.0	0.0	0.0	0.0	4.4225987721096764	0.0	0.0	0.0	0.0	0.0	0.7635581197534013	2.7574188353765807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-219a-2-3p	15.268185681495469	0.8016244117078848	0.0	201.13439800474677	2.5122992751388513	0.8049676161528022	0.0	10.614237053063224	0.31454414375422274	27.383506001551734	5.6265972063241545	0.0	116.21273268958522	0.0	0.0	0.0	0.45278002406978607	0.0	0.0	13578.395771568645	1.1619658370424253	0.0	18.210245083884192	0.0	0.0	0.6089731585945752	6.331451485252995	3.4259950802710644	1.2719442176143925	0.0	0.0	3.151502163506235	0.0	0.0	0.0
hsa-miR-2278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0549869761857789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.46005756097817	0.6301263486033033	34.858975111272755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7158-3p	0.0	1.6032488234157696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4763-3p	0.0	0.0	2085.505735140772	703.9703930166137	28.891441664096792	0.8049676161528022	117.11735158628946	0.0	0.0	54.76701200310347	0.0	41.195405433816035	42.25917552348554	6.872023077780612	0.0	210.44730574836817	0.0	47.22661692129684	4.9847702152108955	0.433211864664771	0.0	0.0	0.0	0.0	13.832748960359709	2.7403792136755887	118.18709439138922	0.0	66.14109931594841	191.987066134492	0.0	31.51502163506235	8.867510525242354	32.909148126132536	12.623491054503326
hsa-miR-181b-3p	0.0	0.0	0.0	0.0	0.0	0.8049676161528022	0.0	7.960677789797418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.751530823043863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6842-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.696720345948817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-2276-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6290882875084455	0.0	5.6265972063241545	1.4205312218557251	0.0	0.0	0.0	0.0	6.565310349011898	1.8164083431268014	0.0	1.1421040068434873	22.65833382232729	0.9247750946969696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6568526314994336	0.0	14.026101171670362
hsa-miR-4449	0.0	0.0	0.0	241.36127760569613	0.0	0.0	0.0	0.0	2.2018090062795594	0.0	0.0	0.0	0.0	0.0	22.059350683012646	0.0	0.0	0.0	7.608333486374525	0.0	0.0	0.0	0.0	0.0	26.209419082786816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4800-5p	0.0	0.0	1421.9357285050717	20.113439800474676	0.0	9.659611393833625	253.75426177029385	0.0	0.0	18.255670667701153	0.7033246507905193	0.0	0.0	0.7635581197534013	27.57418835376581	7.014910191612272	0.0	27.24612514690202	19.414368206610856	0.0	0.0	0.0	2.601463583412028	2.764179550046853	0.0	0.3044865792972876	0.0	20.55597048162639	0.0	0.0	0.9021785808370052	1.5757510817531175	0.0	0.0	0.7013050585835181
hsa-miR-195-5p	0.0	0.0	0.0	0.0	0.6280748187847128	26.563931333042472	0.0	0.0	6.9199711625929	0.0	10.549869761857789	0.0	0.0	12.980488035807822	0.0	0.0	14.036180746163367	0.0	22.737548350084783	430.80950796072096	0.0	0.0	2.601463583412028	0.0	14.92480808880916	10.961516854702355	253.25805941011978	11.41998360090355	0.0	0.0	0.0	0.0	25.61725262847791	0.0	29.45481246050776
hsa-miR-7706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.590810781566706	0.0	3.5166232539525963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7961856719271583	12.781624207466677	0.0	0.0	0.0	0.0	4.871785268756602	0.0	9.13598688072284	0.0	0.0	0.0	0.0	11.494921051240087	0.0	8.415660703002217
hsa-miR-4448	0.0	0.0	379.1828609346858	0.0	16.329945288402534	0.0	0.0	28.30463214150193	4.718162156313341	0.0	11.956519063438828	25.569561993403052	0.0	20.616069233341836	0.0	0.0	13.809790734128475	19.980491774394817	0.0	1.2208698004189003	0.0	0.0	0.0	5.528359100093706	15.65284750777546	4.871785268756602	2.1104838284176646	9.13598688072284	25.438884352287847	0.0	46.01110762268727	0.0	0.0	0.0	0.0
hsa-miR-4447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.029675341506323	140.29820383224543	0.0	0.0	0.0	0.0	0.0	7.398200757575757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4205312218557251	0.0	0.0	0.0	0.0	0.0	0.0	0.2623563271163629	2.323590910474681	0.0	0.0	2.601463583412028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7704	564.9228702153323	0.0	0.0	40.22687960094935	22.610693476249665	0.0	0.0	0.0	0.0	301.21856601706907	0.0	0.0	73.95355716609969	0.0	0.0	0.0	7.47087039715147	59.94147532318445	6.034195523676347	4.1352041627091785	0.0	0.0	0.0	0.0	0.0	3.9583255308647387	0.0	14.845978681174612	73.77276462163476	0.0	0.9021785808370052	0.0	0.0	0.0	30.857422577674797
hsa-miR-6833-5p	0.0	0.0	0.0	321.8150368075948	0.0	8.049676161528021	0.0	7.960677789797418	0.31454414375422274	0.0	0.0	0.0	0.0	31.30588290988945	35.84644485989555	0.0	6.79170036104679	5.449225029380404	0.0	0.5513605550278904	0.5809829185212126	22.19460227272727	0.0	0.0	0.0	11.874976592594217	0.0	14.845978681174612	0.0	40.41832971252463	15.33703587422909	104.78744693658231	0.3284263157497168	0.0	0.0
hsa-miR-518e-5p	0.0	0.0	0.0	20.113439800474676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3428036263138806	0.0
hsa-miR-7703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.383276561907095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3942-5p	0.0	0.8016244117078848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.84654511106727	34.09274932453741	0.0	0.0	0.0	0.0	0.0	0.0	6.29655185079271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3284263157497168	0.0	0.0
hsa-miR-4444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7574188353765807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6787-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.267796316329031	0.31454414375422274	0.0	0.0	14.205312218557252	42.25917552348554	0.0	0.0	0.0	4.301410228662967	0.0	0.0	1.1814869036311937	0.0	0.0	0.0	0.0	0.0	2.7403792136755887	0.0	0.0	0.0	70.73207699691811	0.0	0.0	0.0	0.0	0.0
hsa-miR-7702	0.0	0.0	0.0	0.0	0.6280748187847128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.029820383224544	0.0	0.0	0.0	0.4725947614524775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4443	5.089395227165156	40.882844997102126	94.79571523367144	0.0	0.0	61.17753882761296	71.571714858288	25.651072878236125	5.66179458757601	0.0	26.374674404644473	0.0	73.95355716609969	45.813487185204075	38.60386369527213	0.0	27.61958146825695	1.8164083431268014	2.885919598279992	46.3536695191305	29.630128844581844	43.46442945075757	135.27610633742543	163.0865934527643	32.03373443451722	13.092922909783367	27.436289769429642	19.413972121536034	136.09803128474	0.0	56.83725059273133	25.21201730804988	5.911673683494903	63.761474494381794	34.36394787059238
hsa-miR-889-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.845197544219353	0.0	0.0	0.35166232539525966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302.9332420910381	0.0	43.46442945075757	0.0	0.0	9.464512446561907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5832473677451855	0.0	0.0
hsa-miR-1184	147.5924615877895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30448657929728756	0.0	0.0	0.0	0.0	0.0	0.0	7.22537894649377	0.0	0.0
hsa-miR-190a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1027211100557808	0.0	0.0	0.0	0.0	9.464512446561907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5741379626981775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5757510817531175	0.0	0.0	0.0
hsa-miR-1183	5.089395227165156	0.0	0.0	402.26879600949354	0.0	10.464579009986428	104.1043125211462	0.0	0.0	146.04536534160923	5.978259531719414	0.0	0.0	0.0	0.0	0.0	0.22639001203489303	63.574292009438054	2.3612069440472663	0.0	0.0	0.0	2.601463583412028	0.0	0.0	0.0	0.0	14.845978681174612	1.2719442176143925	101.04582428131158	0.0	0.0	0.0	0.0	0.0
hsa-miR-1182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.570726799242422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4440	0.0	0.0	0.0	20.113439800474676	0.0	0.0	0.0	10.614237053063224	0.0	0.0	0.0	0.0	0.0	0.0	170.959967793348	0.0	0.22639001203489303	0.0	0.0	4.371501543435417	0.0	0.0	0.0	0.0	0.0	5.785245006648465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1181	0.0	20.842234704405005	379.1828609346858	402.26879600949354	0.6280748187847128	10.464579009986428	0.0	0.0	0.31454414375422274	0.0	0.0	1.4205312218557251	95.08314492784245	0.0	85.479983896674	0.0	0.0	72.65633372507206	0.0	0.0	0.0	0.0	83.24683466918489	0.0	0.0	0.0	2.1104838284176646	29.691957362349225	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6885-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8509961490222036	0.0	0.0	2.601463583412028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-330-5p	0.0	0.8016244117078848	0.0	0.0	0.0	0.0	0.0	10.614237053063224	0.0	0.0	4.219947904743115	0.0	0.0	7.635581197534012	2.7574188353765807	0.0	4.754190252732753	1.8164083431268014	4.9847702152108955	131.49949237415186	0.0	0.0	0.0	0.0	7.280394189663005	0.0	0.0	14.845978681174612	0.0	212.19623099075432	43.30457188017625	0.0	0.0	41.13643515766567	0.0
hsa-miR-10395-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.191638280953548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.285835905725695	0.0	0.0	0.0	0.0	5.824315351730403	0.0	0.0	17.129975401355324	0.0	0.0	0.0	0.0	0.0	32.909148126132536	0.0
hsa-miR-1233-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5380790176877412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3640197094831502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6514-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4811224976255066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6876-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.12958776174277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5757510817531175	0.0	0.0	0.0
hsa-miR-382-3p	0.0	0.8016244117078848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5247126542327258	383.5500318154732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-616-3p	0.0	25.651981174652313	0.0	0.0	1.2561496375694257	37.0285103430289	0.0	7.0761580353754825	0.6290882875084455	0.0	0.0	41.195405433816035	21.12958776174277	0.0	0.0	0.0	0.0	0.0	0.5247126542327258	4.33211864664771	0.0	33.29190340909091	0.0	0.0	17.83696576467436	9.439083958215916	0.0	26.26596228207816	1.2719442176143925	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-32-3p	0.0	79.36081675908059	0.0	0.0	0.0	26.563931333042472	0.0	26.535592632658062	12.58176575016891	0.0	51.342699507707906	14.205312218557252	0.0	9.162697437040816	0.0	0.0	24.450121299768448	0.0	8.657758794839976	20.518489226395065	48.22158223726065	44.38920454545454	0.0	0.0	10.192551865528207	14.919842385567092	0.0	0.0	0.0	0.0	0.0	0.0	33.82791052222083	22.62503933671612	4.207830351501109
hsa-miR-1224-5p	0.0	8.817868528786732	94.79571523367144	20.113439800474676	0.6280748187847128	0.8049676161528022	13.013039065143275	0.8845197544219353	0.0	0.0	0.7033246507905193	0.0	0.0	0.0	2.7574188353765807	0.0	0.0	0.0	0.2623563271163629	37.2168374643826	0.0	0.0	0.0	0.0	0.0	0.3044865792972876	2.1104838284176646	1.141998360090355	3.815832652843177	10.104582428131158	0.0	0.0	0.6568526314994336	10.284108789416418	0.0
hsa-miR-373-5p	0.0	0.0	0.0	0.0	0.0	0.0	169.16950784686256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3675-3p	162.86064726928498	0.0	0.0	140.79407860332273	0.0	32.198704646112084	130.13039065143275	3.5380790176877412	7.234515306347124	803.2495093788508	8.088233484090972	24.149030771547327	295.81422866439874	23.67030171235544	27.57418835376581	0.0	20.375101083140372	50.85943360755044	3.935344906745444	0.19691448393853228	35.43995802979397	45.31397964015151	78.04390750236082	248.77615950421674	14.196768669842859	11.874976592594217	97.08225610721257	42.25393932334313	0.0	191.987066134492	87.51132234118951	74.06030084239653	0.0	49.36372218919881	0.0
hsa-miR-500a-5p	0.0	0.0	0.0	0.0	10.991309328732475	33.00367226226489	0.0	4.4225987721096764	31.454414375422278	0.0	17.231453944367722	0.0	73.95355716609969	29.39698761050595	0.0	80.67146720354113	27.732776474274395	16.347675088141212	15.872557790539956	2.756802775139452	34.56848365201215	0.0	96.25415258624503	1.3820897750234264	23.84329097114634	29.382954902188253	0.0	23.98196556189745	0.0	0.0	31.57625032929518	14.181759735778058	42.03856841596375	8.227287031533134	3.1558727636258315
hsa-miR-1179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.58176575016891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.595627127931758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-659-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.104582428131158	0.0	0.0	0.0	0.0	0.0
hsa-miR-4435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8270408325418356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.94124185318041	0.0	0.0	0.0	0.0	0.0
hsa-miR-5699-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4205312218557251	0.0	9.926255556794217	0.0	0.0	9.055600481395722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1909-5p	0.0	0.0	0.0	341.9284766080695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3640197094831502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8845197544219353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.14910191612272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9705578944983009	0.0	0.0
hsa-miR-378a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.690395088438706	9.12178016887246	0.0	4.219947904743115	0.0	169.03670209394215	19.852511113588434	0.0	0.0	4.980580264767647	0.0	6.29655185079271	4.804713408100188	0.0	21.2698271780303	0.0	0.0	12.376670122427107	22.227520288701996	6.331451485252995	0.0	0.0	0.0	30.67407174845818	0.0	0.0	22.62503933671612	0.0
hsa-miR-100-5p	2287.683154610738	1559.159480771836	3412.645748412172	2514.1799750593345	1612.8961346391427	1924.2750864132736	2670.926268120657	2236.0659391786526	1332.4089929428876	3628.3145452056046	1033.7114054993658	1178.330648529324	2868.3415386565807	3050.0329093549612	2863.579460538579	4931.481864703427	1675.3992840642259	1975.3440731503965	1515.894858078345	10251.328650943204	2788.1370259832993	4595.207445549242	2669.1016365807404	2082.8092909603038	2501.1794238587254	1910.957771669777	2434.4430960797763	1929.9772285526997	2328.2938903431454	8240.28697014096	2534.670722861566	4464.102814606582	1358.8638814144533	2920.6868961942628	2514.529287551204
